ROUTE,DAY,DELAY
PHL-SLC,TUE,1484
PHL-SAT,TUE,327
PHL-SAN,TUE,1191
PHL-SFO,TUE,5163
PHL-SEA,TUE,1334
PHL-RSW,TUE,1784
PHL-STL,TUE,1161
PHL-TPA,TUE,5522
PHL-PVD,TUE,249
PHX-ABQ,TUE,3148
PHX-AUS,TUE,2599
PHX-BWI,TUE,1858
PHX-LIT,TUE,368
PHX-BUR,TUE,2866
PHX-BOI,TUE,1765
PHX-BUF,TUE,358
PHX-CLT,TUE,2146
PHX-MDW,TUE,2879
PHX-ORD,TUE,7945
PHX-CVG,TUE,22
PHX-CLE,TUE,470
PHX-DFW,TUE,3386
PHX-DAL,TUE,2281
PHX-HNL,TUE,2563
PHX-DEN,TUE,12558
PHX-DSM,TUE,271
PHX-DTW,TUE,2078
PHX-DRO,TUE,236
PHX-ELP,TUE,2510
PHX-KOA,TUE,568
PHX-OMA,TUE,1358
PHX-FLG,TUE,1218
PHX-FLL,TUE,755
PHX-FAT,TUE,284
PHX-BOS,TUE,2199
PHX-MKE,TUE,1651
PHX-IAH,TUE,5013
PHX-GJT,TUE,1286
PHX-ATL,TUE,3286
PHX-IND,TUE,2125
PHX-JFK,TUE,2715
PHX-CMH,TUE,1085
PHX-SNA,TUE,3279
PHX-OGG,TUE,1047
PHX-MCI,TUE,1824
PHX-LIH,TUE,572
PHX-LAX,TUE,11556
PHX-MSY,TUE,386
PHX-SDF,TUE,230
PHX-LAS,TUE,6194
PHX-BFL,TUE,554
PHX-OAK,TUE,3110
PHX-MIA,TUE,492
PHX-MSP,TUE,5252
PHX-MRY,TUE,658
PHX-MTJ,TUE,0
PHX-BNA,TUE,986
PHX-EWR,TUE,5306
PHX-SJC,TUE,4381
PHX-ONT,TUE,5702
PHX-MCO,TUE,1290
PHX-PSP,TUE,1940
PHX-PHL,TUE,3201
PHX-PIT,TUE,1257
PHX-PDX,TUE,2784
PHX-RDU,TUE,265
PHX-RNO,TUE,1408
PHX-DCA,TUE,1780
PHX-SMF,TUE,4254
PHX-SLC,TUE,6367
PHX-SAT,TUE,2651
PHX-SAN,TUE,7126
PHX-SFO,TUE,10614
PHX-SBP,TUE,542
PHX-SBA,TUE,748
PHX-SEA,TUE,4776
PHX-GEG,TUE,980
PHX-STL,TUE,1730
PHX-TPA,TUE,1218
PHX-ANC,TUE,377
PHX-TUS,TUE,1326
PHX-TUL,TUE,794
PHX-IAD,TUE,30
PHX-OKC,TUE,1202
PHX-HOU,TUE,1944
PHX-YUM,TUE,1494
DCA-CAK,TUE,369
DCA-AUS,TUE,540
DCA-BDL,TUE,1820
DCA-CHS,TUE,1334
DCA-CLT,TUE,2875
DCA-MDW,TUE,4410
DCA-ORD,TUE,11003
DCA-CVG,TUE,25
DCA-CLE,TUE,2088
DCA-DFW,TUE,3781
DCA-DAL,TUE,3237
DCA-DEN,TUE,3138
DCA-DTW,TUE,2210
DCA-FLL,TUE,3767
DCA-BOS,TUE,14834
DCA-MKE,TUE,1330
DCA-IAH,TUE,3580
DCA-ATL,TUE,12258
DCA-HSV,TUE,0
DCA-IND,TUE,804
DCA-JAX,TUE,1110
DCA-JFK,TUE,4350
DCA-CMH,TUE,925
DCA-MCI,TUE,595
DCA-LGA,TUE,8197
DCA-LAX,TUE,877
DCA-MSY,TUE,628
DCA-LAS,TUE,362
DCA-MIA,TUE,4825
DCA-MSP,TUE,2998
DCA-ACK,TUE,0
DCA-BNA,TUE,1183
DCA-EWR,TUE,3885
DCA-MCO,TUE,6299
DCA-PBI,TUE,2240
DCA-PHL,TUE,70
DCA-PHX,TUE,1420
DCA-PIT,TUE,87
DCA-PWM,TUE,54
DCA-RDU,TUE,246
DCA-SLC,TUE,1559
DCA-SFO,TUE,1180
DCA-RSW,TUE,1647
DCA-STL,TUE,873
DCA-SYR,TUE,156
DCA-TPA,TUE,4745
DCA-PVD,TUE,0
DCA-HOU,TUE,736
SLC-ABQ,TUE,688
SLC-AUS,TUE,737
SLC-BWI,TUE,668
SLC-BTM,TUE,293
SLC-BIL,TUE,1196
SLC-BUR,TUE,286
SLC-BOI,TUE,1326
SLC-CNY,TUE,50
SLC-CPR,TUE,232
SLC-CDC,TUE,571
SLC-CLT,TUE,329
SLC-MDW,TUE,820
SLC-ORD,TUE,6046
SLC-CVG,TUE,689
SLC-COS,TUE,1678
SLC-DFW,TUE,4050
SLC-DAL,TUE,44
SLC-MSN,TUE,32
SLC-HNL,TUE,247
SLC-DEN,TUE,11881
SLC-DSM,TUE,111
SLC-DTW,TUE,969
SLC-EKO,TUE,416
SLC-OMA,TUE,456
SLC-FAT,TUE,689
SLC-SUN,TUE,592
SLC-BZN,TUE,512
SLC-BOS,TUE,679
SLC-IAH,TUE,3930
SLC-GCC,TUE,210
SLC-FCA,TUE,789
SLC-GJT,TUE,220
SLC-GTF,TUE,340
SLC-ATL,TUE,2889
SLC-FAR,TUE,24
SLC-HLN,TUE,260
SLC-IDA,TUE,977
SLC-IND,TUE,40
SLC-JAC,TUE,702
SLC-JFK,TUE,3601
SLC-SNA,TUE,1169
SLC-TWF,TUE,414
SLC-MCI,TUE,438
SLC-LWS,TUE,74
SLC-LGB,TUE,2144
SLC-LAX,TUE,7850
SLC-MSY,TUE,426
SLC-EUG,TUE,488
SLC-LAS,TUE,4016
SLC-MEM,TUE,67
SLC-OAK,TUE,2671
SLC-MIA,TUE,51
SLC-MSP,TUE,1213
SLC-MSO,TUE,775
SLC-BNA,TUE,570
SLC-EWR,TUE,474
SLC-SJC,TUE,1240
SLC-XNA,TUE,0
SLC-ONT,TUE,1115
SLC-MCO,TUE,1801
SLC-PSP,TUE,229
SLC-PHL,TUE,661
SLC-PHX,TUE,5290
SLC-PIH,TUE,243
SLC-PDX,TUE,1856
SLC-RAP,TUE,161
SLC-RNO,TUE,1158
SLC-RDM,TUE,225
SLC-MFR,TUE,701
SLC-DCA,TUE,637
SLC-SMF,TUE,1317
SLC-SAT,TUE,675
SLC-SAN,TUE,1836
SLC-SFO,TUE,7438
SLC-SEA,TUE,3191
SLC-RKS,TUE,0
SLC-GEG,TUE,1365
SLC-SGU,TUE,1161
SLC-STL,TUE,467
SLC-ANC,TUE,31
SLC-PSC,TUE,641
SLC-TUS,TUE,956
SLC-TUL,TUE,536
SLC-VEL,TUE,33
SLC-OKC,TUE,471
SLC-WYS,TUE,19
SLC-COD,TUE,276
SAN-ABQ,TUE,922
SAN-AUS,TUE,896
SAN-BWI,TUE,744
SAN-BOI,TUE,579
SAN-CLT,TUE,947
SAN-MDW,TUE,1080
SAN-ORD,TUE,4573
SAN-DFW,TUE,4954
SAN-DAL,TUE,1693
SAN-HNL,TUE,675
SAN-DEN,TUE,7903
SAN-DTW,TUE,452
SAN-FAT,TUE,354
SAN-BOS,TUE,1290
SAN-IAH,TUE,2660
SAN-ATL,TUE,1135
SAN-JFK,TUE,5055
SAN-MCI,TUE,870
SAN-LAX,TUE,5600
SAN-MSY,TUE,323
SAN-LAS,TUE,6191
SAN-OAK,TUE,5117
SAN-MIA,TUE,283
SAN-MSP,TUE,1801
SAN-BNA,TUE,281
SAN-EWR,TUE,1851
SAN-SJC,TUE,4119
SAN-MCO,TUE,801
SAN-PHL,TUE,609
SAN-PHX,TUE,7621
SAN-PDX,TUE,732
SAN-RNO,TUE,967
SAN-SMF,TUE,2853
SAN-SLC,TUE,1398
SAN-SAT,TUE,1462
SAN-SFO,TUE,14092
SAN-SEA,TUE,1486
SAN-STL,TUE,110
SAN-TUS,TUE,1359
SAN-IAD,TUE,1982
SAN-HOU,TUE,1084
SFO-ABQ,TUE,507
SFO-ASE,TUE,99
SFO-AUS,TUE,3174
SFO-BWI,TUE,565
SFO-BUR,TUE,2407
SFO-BOI,TUE,2612
SFO-ACV,TUE,3776
SFO-CLT,TUE,1675
SFO-MDW,TUE,838
SFO-ORD,TUE,12329
SFO-CVG,TUE,133
SFO-CLE,TUE,592
SFO-DFW,TUE,7959
SFO-DAL,TUE,1943
SFO-HNL,TUE,6095
SFO-DEN,TUE,10949
SFO-DTW,TUE,796
SFO-KOA,TUE,1153
SFO-FLL,TUE,2340
SFO-FAT,TUE,1975
SFO-SUN,TUE,311
SFO-BZN,TUE,317
SFO-BOS,TUE,7743
SFO-MKE,TUE,542
SFO-IAH,TUE,6554
SFO-ATL,TUE,2819
SFO-IND,TUE,560
SFO-CEC,TUE,320
SFO-JAC,TUE,208
SFO-JFK,TUE,15271
SFO-SNA,TUE,5200
SFO-OGG,TUE,2247
SFO-MCI,TUE,1130
SFO-LIH,TUE,912
SFO-LGB,TUE,1453
SFO-LAX,TUE,22744
SFO-MSY,TUE,263
SFO-EUG,TUE,3554
SFO-MMH,TUE,55
SFO-LAS,TUE,10126
SFO-BFL,TUE,521
SFO-MIA,TUE,1258
SFO-MSP,TUE,2269
SFO-MSO,TUE,364
SFO-MRY,TUE,1513
SFO-EWR,TUE,11469
SFO-XNA,TUE,53
SFO-ONT,TUE,3029
SFO-MCO,TUE,1211
SFO-PSP,TUE,2305
SFO-PHL,TUE,3065
SFO-PHX,TUE,7354
SFO-PIT,TUE,31
SFO-PDX,TUE,4434
SFO-RDU,TUE,946
SFO-RDD,TUE,1694
SFO-RNO,TUE,2606
SFO-RDM,TUE,1292
SFO-MFR,TUE,3082
SFO-DCA,TUE,662
SFO-SMF,TUE,3001
SFO-SLC,TUE,6421
SFO-SAT,TUE,1035
SFO-SAN,TUE,9463
SFO-SBP,TUE,1558
SFO-SBA,TUE,3513
SFO-SMX,TUE,1086
SFO-SEA,TUE,6864
SFO-OTH,TUE,317
SFO-STL,TUE,2055
SFO-ANC,TUE,491
SFO-PSC,TUE,691
SFO-TUS,TUE,1422
SFO-IAD,TUE,3815
SFO-OKC,TUE,726
SEA-ABQ,TUE,20
SEA-AUS,TUE,0
SEA-BWI,TUE,588
SEA-BIL,TUE,0
SEA-BOI,TUE,1810
SEA-CLT,TUE,975
SEA-MDW,TUE,1276
SEA-ORD,TUE,4809
SEA-CVG,TUE,31
SEA-COS,TUE,550
SEA-CLE,TUE,65
SEA-DFW,TUE,3576
SEA-DAL,TUE,792
SEA-HNL,TUE,1368
SEA-DEN,TUE,5784
SEA-DTW,TUE,1094
SEA-KOA,TUE,31
SEA-OMA,TUE,482
SEA-FAI,TUE,149
SEA-FAT,TUE,1797
SEA-BZN,TUE,0
SEA-BOS,TUE,2382
SEA-MKE,TUE,440
SEA-IAH,TUE,2419
SEA-ATL,TUE,1746
SEA-JAC,TUE,0
SEA-JFK,TUE,4445
SEA-SNA,TUE,417
SEA-JNU,TUE,964
SEA-OGG,TUE,800
SEA-MCI,TUE,299
SEA-KTN,TUE,203
SEA-LGB,TUE,1094
SEA-LAX,TUE,4007
SEA-LAS,TUE,2901
SEA-OAK,TUE,3608
SEA-MIA,TUE,407
SEA-MSP,TUE,2057
SEA-MSO,TUE,34
SEA-BNA,TUE,141
SEA-EWR,TUE,1966
SEA-SJC,TUE,3347
SEA-ONT,TUE,246
SEA-MCO,TUE,0
SEA-PSP,TUE,228
SEA-PHL,TUE,730
SEA-PHX,TUE,4522
SEA-PDX,TUE,1739
SEA-SMF,TUE,2234
SEA-SLC,TUE,3039
SEA-SAN,TUE,1932
SEA-SFO,TUE,9511
SEA-SBA,TUE,538
SEA-SIT,TUE,37
SEA-GEG,TUE,2094
SEA-STL,TUE,0
SEA-ANC,TUE,2653
SEA-PSC,TUE,240
SEA-TUS,TUE,0
SEA-IAD,TUE,1564
SEA-OKC,TUE,19
SEA-HOU,TUE,187
SEA-HDN,TUE,0
TPA-CAK,TUE,465
TPA-ALB,TUE,787
TPA-ACY,TUE,851
TPA-AUS,TUE,216
TPA-BWI,TUE,3303
TPA-BHM,TUE,1372
TPA-FNT,TUE,672
TPA-BDL,TUE,2474
TPA-BUF,TUE,978
TPA-CLT,TUE,3870
TPA-MDW,TUE,2921
TPA-ORD,TUE,3098
TPA-CVG,TUE,544
TPA-CLE,TUE,2046
TPA-DFW,TUE,3263
TPA-DAL,TUE,878
TPA-DEN,TUE,2655
TPA-DTW,TUE,2414
TPA-FLL,TUE,3071
TPA-BOS,TUE,3185
TPA-MKE,TUE,1003
TPA-IAH,TUE,3263
TPA-GRR,TUE,70
TPA-ROC,TUE,562
TPA-ATL,TUE,8557
TPA-IND,TUE,1411
TPA-DAY,TUE,33
TPA-JFK,TUE,9182
TPA-CMH,TUE,993
TPA-MCI,TUE,932
TPA-LGA,TUE,6502
TPA-ISP,TUE,821
TPA-LAX,TUE,623
TPA-MSY,TUE,1112
TPA-SDF,TUE,109
TPA-MHT,TUE,584
TPA-LAS,TUE,546
TPA-MEM,TUE,215
TPA-MIA,TUE,2879
TPA-MSP,TUE,1452
TPA-BNA,TUE,1469
TPA-EWR,TUE,6478
TPA-PHL,TUE,5795
TPA-PHX,TUE,1076
TPA-PIT,TUE,1706
TPA-RDU,TUE,638
TPA-DCA,TUE,4058
TPA-SAT,TUE,762
TPA-STL,TUE,1389
TPA-PVD,TUE,1367
TPA-TTN,TUE,124
TPA-IAD,TUE,2316
TPA-HPN,TUE,564
TPA-HOU,TUE,1710
HOU-ABQ,TUE,1650
HOU-AUS,TUE,3159
HOU-BWI,TUE,2409
HOU-BHM,TUE,1259
HOU-CHS,TUE,907
HOU-CLT,TUE,1059
HOU-MDW,TUE,2969
HOU-CRP,TUE,2784
HOU-DFW,TUE,4411
HOU-DAL,TUE,11455
HOU-DEN,TUE,2632
HOU-ELP,TUE,2101
HOU-FLL,TUE,1429
HOU-BOS,TUE,1680
HOU-GSP,TUE,821
HOU-ATL,TUE,7966
HOU-IND,TUE,1099
HOU-JAX,TUE,962
HOU-JFK,TUE,995
HOU-SNA,TUE,290
HOU-MCI,TUE,981
HOU-LGA,TUE,2634
HOU-LAX,TUE,2638
HOU-MSY,TUE,5143
HOU-LBB,TUE,0
HOU-LAS,TUE,1568
HOU-MEM,TUE,1830
HOU-OAK,TUE,610
HOU-MAF,TUE,2145
HOU-BNA,TUE,2498
HOU-EWR,TUE,2636
HOU-ECP,TUE,793
HOU-MCO,TUE,3282
HOU-PNS,TUE,968
HOU-PHX,TUE,3296
HOU-PIT,TUE,1325
HOU-PDX,TUE,132
HOU-RDU,TUE,1306
HOU-DCA,TUE,2833
HOU-SAT,TUE,2405
HOU-SAN,TUE,1338
HOU-SEA,TUE,968
HOU-STL,TUE,2350
HOU-TPA,TUE,2038
HOU-TUL,TUE,1710
HOU-HRL,TUE,1874
HOU-OKC,TUE,1961
BWI-ALB,WED,2180
BWI-ABQ,WED,648
BWI-AUS,WED,1196
BWI-LIT,WED,502
BWI-BHM,WED,929
BWI-FNT,WED,738
BWI-BDL,WED,4899
BWI-BUF,WED,3196
BWI-CHS,WED,1806
BWI-CLT,WED,4896
BWI-MDW,WED,2599
BWI-ORD,WED,6090
BWI-CLE,WED,1616
BWI-DFW,WED,3343
BWI-DAL,WED,1500
BWI-DEN,WED,3160
BWI-DTW,WED,3040
BWI-FLL,WED,8545
BWI-BOS,WED,9152
BWI-MKE,WED,1412
BWI-IAH,WED,2471
BWI-GRR,WED,953
BWI-ROC,WED,1078
BWI-GSP,WED,528
BWI-ATL,WED,9974
BWI-IND,WED,1797
BWI-JAX,WED,1366
BWI-DAY,WED,912
BWI-JFK,WED,1035
BWI-CMH,WED,1898
BWI-MCI,WED,751
BWI-ISP,WED,2735
BWI-LAX,WED,2491
BWI-MSY,WED,889
BWI-SDF,WED,1871
BWI-MHT,WED,3980
BWI-LAS,WED,2371
BWI-MEM,WED,568
BWI-OAK,WED,672
BWI-MIA,WED,1328
BWI-MSP,WED,1320
BWI-MYR,WED,403
BWI-BNA,WED,3498
BWI-EWR,WED,993
BWI-ORF,WED,2259
BWI-ECP,WED,362
BWI-MCO,WED,5572
BWI-PBI,WED,1965
BWI-PHX,WED,1802
BWI-PIT,WED,1768
BWI-PDX,WED,57
BWI-PWM,WED,1402
BWI-RDU,WED,3458
BWI-SLC,WED,1289
BWI-SAT,WED,1225
BWI-SAN,WED,813
BWI-SFO,WED,146
BWI-SEA,WED,488
BWI-RSW,WED,1714
BWI-STL,WED,2108
BWI-TPA,WED,3721
BWI-PVD,WED,4659
BWI-OKC,WED,874
BWI-HOU,WED,1623
CLT-ALB,WED,717
CLT-ABQ,WED,395
CLT-AUS,WED,611
CLT-BWI,WED,6169
CLT-BDL,WED,2642
CLT-BUF,WED,1521
CLT-CHS,WED,109
CLT-MDW,WED,855
CLT-ORD,WED,9348
CLT-CVG,WED,19
CLT-CLE,WED,971
CLT-DFW,WED,6891
CLT-DAL,WED,109
CLT-DEN,WED,3444
CLT-DTW,WED,3483
CLT-FLL,WED,3035
CLT-BOS,WED,6503
CLT-IAH,WED,9504
CLT-ROC,WED,599
CLT-MDT,WED,200
CLT-ATL,WED,9727
CLT-IND,WED,365
CLT-JAX,WED,3271
CLT-JFK,WED,5882
CLT-CMH,WED,55
CLT-MCI,WED,2155
CLT-LGA,WED,8873
CLT-LAX,WED,3381
CLT-MSY,WED,2451
CLT-LAS,WED,2385
CLT-MEM,WED,1161
CLT-MIA,WED,5573
CLT-MSP,WED,4181
CLT-BNA,WED,1858
CLT-EWR,WED,10376
CLT-ORF,WED,986
CLT-MCO,WED,5005
CLT-PBI,WED,2596
CLT-PHL,WED,6821
CLT-PHX,WED,4450
CLT-GSO,WED,83
CLT-PIT,WED,3132
CLT-PDX,WED,342
CLT-PWM,WED,788
CLT-RDU,WED,4502
CLT-RIC,WED,3544
CLT-DCA,WED,4634
CLT-SMF,WED,458
CLT-SLC,WED,645
CLT-SAT,WED,671
CLT-SAN,WED,889
CLT-SFO,WED,4630
CLT-SEA,WED,1070
CLT-RSW,WED,2562
CLT-SGF,WED,503
CLT-STL,WED,1659
CLT-SYR,WED,1341
CLT-TPA,WED,4439
CLT-PVD,WED,1541
CLT-TTN,WED,819
CLT-IAD,WED,45
CLT-HOU,WED,1110
CLT-ILM,WED,124
MDW-ALB,WED,982
MDW-ABQ,WED,966
MDW-AUS,WED,1764
MDW-BWI,WED,3865
MDW-LIT,WED,895
MDW-BHM,WED,621
MDW-BOI,WED,322
MDW-BDL,WED,1895
MDW-BUF,WED,1571
MDW-CHS,WED,1023
MDW-CLT,WED,1008
MDW-CLE,WED,2531
MDW-DAL,WED,2288
MDW-DEN,WED,4171
MDW-DSM,WED,1206
MDW-DTW,WED,5743
MDW-OMA,WED,3103
MDW-FLL,WED,2765
MDW-BOS,WED,3140
MDW-ROC,WED,950
MDW-GSP,WED,794
MDW-ATL,WED,7285
MDW-JAX,WED,405
MDW-CMH,WED,2766
MDW-SNA,WED,425
MDW-MCI,WED,4808
MDW-LGA,WED,6703
MDW-LAX,WED,3254
MDW-MSY,WED,1569
MDW-SDF,WED,2217
MDW-MHT,WED,1572
MDW-LAS,WED,5159
MDW-MEM,WED,1048
MDW-OAK,WED,2633
MDW-MSP,WED,4914
MDW-BNA,WED,2769
MDW-EWR,WED,5045
MDW-ORF,WED,1051
MDW-SJC,WED,706
MDW-ONT,WED,275
MDW-MCO,WED,3477
MDW-PHL,WED,5499
MDW-PHX,WED,3119
MDW-PIT,WED,3197
MDW-PDX,WED,1233
MDW-RDU,WED,1842
MDW-RNO,WED,83
MDW-DCA,WED,4456
MDW-SMF,WED,699
MDW-SLC,WED,1518
MDW-SAT,WED,1201
MDW-SAN,WED,2156
MDW-SFO,WED,1140
MDW-SEA,WED,2166
MDW-RSW,WED,1537
MDW-GEG,WED,44
MDW-STL,WED,4812
MDW-TPA,WED,2048
MDW-PVD,WED,1467
MDW-TTN,WED,590
MDW-TUS,WED,762
MDW-TUL,WED,723
MDW-IAD,WED,1256
MDW-ICT,WED,958
MDW-OKC,WED,305
MDW-HOU,WED,4506
ORD-SPI,WED,2502
ORD-CAK,WED,1956
ORD-ALB,WED,2166
ORD-ABQ,WED,1049
ORD-ATW,WED,1882
ORD-LBE,WED,424
ORD-AVL,WED,1403
ORD-ASE,WED,2190
ORD-ACY,WED,378
ORD-AUS,WED,6698
ORD-GRB,WED,3824
ORD-BWI,WED,5645
ORD-PAH,WED,975
ORD-LIT,WED,3511
ORD-BIL,WED,27
ORD-BHM,WED,2099
ORD-FNT,WED,2586
ORD-BIS,WED,842
ORD-LEX,WED,2963
ORD-BOI,WED,1243
ORD-BDL,WED,2902
ORD-BUF,WED,3289
ORD-BTV,WED,1004
ORD-LAN,WED,1472
ORD-BMI,WED,1163
ORD-CWA,WED,2959
ORD-CHS,WED,1737
ORD-CLT,WED,7336
ORD-CHO,WED,1515
ORD-TVC,WED,1893
ORD-EAU,WED,1082
ORD-CVG,WED,8773
ORD-COS,WED,2815
ORD-CLE,WED,10077
ORD-CAE,WED,1627
ORD-COU,WED,1244
ORD-DFW,WED,22055
ORD-MSN,WED,4731
ORD-HNL,WED,1175
ORD-DEN,WED,18543
ORD-DSM,WED,7029
ORD-DTW,WED,10137
ORD-DBQ,WED,1998
ORD-DLH,WED,2107
ORD-EGE,WED,208
ORD-ELP,WED,1013
ORD-ELM,WED,846
ORD-OMA,WED,4546
ORD-ERI,WED,814
ORD-EVV,WED,3037
ORD-FAI,WED,657
ORD-FLL,WED,4353
ORD-FWA,WED,3028
ORD-BZN,WED,344
ORD-BOS,WED,16381
ORD-MKE,WED,11296
ORD-PIA,WED,3454
ORD-IAH,WED,11898
ORD-GRR,WED,5581
ORD-FCA,WED,82
ORD-ROC,WED,1460
ORD-GSP,WED,1308
ORD-MDT,WED,3030
ORD-ATL,WED,16025
ORD-FAR,WED,3971
ORD-CMX,WED,658
ORD-HSV,WED,1436
ORD-IND,WED,4366
ORD-JAC,WED,989
ORD-JAN,WED,846
ORD-JAX,WED,1327
ORD-DAY,WED,4436
ORD-FSD,WED,2714
ORD-JFK,WED,6194
ORD-CMH,WED,6825
ORD-SNA,WED,2830
ORD-OGG,WED,60
ORD-AZO,WED,1501
ORD-MCI,WED,4936
ORD-LSE,WED,2015
ORD-LGA,WED,25697
ORD-ABE,WED,994
ORD-LNK,WED,2378
ORD-LAX,WED,17242
ORD-MSY,WED,3463
ORD-SDF,WED,1548
ORD-CHA,WED,785
ORD-MBS,WED,2168
ORD-MHT,WED,680
ORD-MHK,WED,1371
ORD-LAS,WED,9504
ORD-TYS,WED,4470
ORD-MEM,WED,3845
ORD-OAK,WED,615
ORD-MIA,WED,8106
ORD-MSP,WED,16229
ORD-MOB,WED,792
ORD-MTJ,WED,297
ORD-MKG,WED,1315
ORD-MYR,WED,694
ORD-BNA,WED,8724
ORD-EWR,WED,14168
ORD-ORF,WED,1540
ORD-SJC,WED,1142
ORD-XNA,WED,6001
ORD-MCO,WED,11145
ORD-PBI,WED,592
ORD-PSP,WED,477
ORD-PNS,WED,254
ORD-PHL,WED,9763
ORD-PHX,WED,7494
ORD-GSO,WED,601
ORD-PIT,WED,4402
ORD-PDX,WED,3776
ORD-PWM,WED,577
ORD-MLI,WED,1993
ORD-RDU,WED,4682
ORD-RAP,WED,637
ORD-RNO,WED,669
ORD-RIC,WED,3578
ORD-ROA,WED,1497
ORD-RST,WED,2028
ORD-DCA,WED,12569
ORD-SMF,WED,1519
ORD-SLC,WED,6251
ORD-SAT,WED,3540
ORD-SAN,WED,6023
ORD-SFO,WED,16062
ORD-SRQ,WED,513
ORD-SAV,WED,1511
ORD-MQT,WED,663
ORD-SEA,WED,4890
ORD-SUX,WED,1320
ORD-SBN,WED,2873
ORD-RSW,WED,4033
ORD-SGF,WED,4213
ORD-STC,WED,262
ORD-STL,WED,5894
ORD-SYR,WED,3122
ORD-TPA,WED,7306
ORD-ANC,WED,739
ORD-CID,WED,5510
ORD-PVD,WED,769
ORD-TOL,WED,1399
ORD-TTN,WED,435
ORD-TUS,WED,1701
ORD-TUL,WED,4116
ORD-SCE,WED,961
ORD-CMI,WED,3389
ORD-IAD,WED,4764
ORD-ALO,WED,1160
ORD-HPN,WED,2861
ORD-ICT,WED,6046
ORD-AVP,WED,1334
ORD-OKC,WED,4306
ORD-CRW,WED,884
DFW-ABI,WED,2586
DFW-SPI,WED,1211
DFW-ABQ,WED,2799
DFW-AEX,WED,1391
DFW-ASE,WED,967
DFW-AUS,WED,7259
DFW-BWI,WED,3391
DFW-BTR,WED,4446
DFW-LIT,WED,3219
DFW-BHM,WED,822
DFW-BIS,WED,500
DFW-LEX,WED,966
DFW-BDL,WED,739
DFW-BRO,WED,1855
DFW-BMI,WED,841
DFW-GRI,WED,323
DFW-CHS,WED,390
DFW-CLT,WED,5257
DFW-ORD,WED,16542
DFW-CVG,WED,3222
DFW-COS,WED,1574
DFW-CLE,WED,3706
DFW-CAE,WED,2216
DFW-COU,WED,976
DFW-CRP,WED,2833
DFW-MSN,WED,1149
DFW-HNL,WED,1697
DFW-DEN,WED,13019
DFW-DSM,WED,1007
DFW-VPS,WED,4469
DFW-DTW,WED,5501
DFW-DRO,WED,886
DFW-EGE,WED,899
DFW-GGG,WED,408
DFW-CLL,WED,2018
DFW-ELP,WED,1730
DFW-OMA,WED,1684
DFW-EVV,WED,282
DFW-FLL,WED,3288
DFW-FSM,WED,2485
DFW-FWA,WED,641
DFW-FAT,WED,543
DFW-GCK,WED,686
DFW-BOS,WED,4593
DFW-MKE,WED,1372
DFW-PIA,WED,1406
DFW-IAH,WED,8203
DFW-GRR,WED,1772
DFW-GJT,WED,1228
DFW-GSP,WED,717
DFW-GPT,WED,2183
DFW-GUC,WED,179
DFW-ATL,WED,13877
DFW-FAR,WED,245
DFW-HSV,WED,258
DFW-IND,WED,2057
DFW-JAC,WED,856
DFW-JAN,WED,3770
DFW-JAX,WED,1327
DFW-DAY,WED,1154
DFW-FSD,WED,466
DFW-JFK,WED,1267
DFW-CMH,WED,1998
DFW-SNA,WED,3210
DFW-JLN,WED,480
DFW-OGG,WED,1041
DFW-MCI,WED,2930
DFW-MEI,WED,1960
DFW-LGA,WED,7088
DFW-LFT,WED,2525
DFW-LCH,WED,1051
DFW-LRD,WED,1048
DFW-LAW,WED,2716
DFW-LAX,WED,11691
DFW-MSY,WED,4141
DFW-SDF,WED,685
DFW-CHA,WED,1476
DFW-LBB,WED,1519
DFW-MHK,WED,785
DFW-MFE,WED,2215
DFW-LAS,WED,5513
DFW-TYS,WED,5225
DFW-MEM,WED,1206
DFW-OAK,WED,539
DFW-MIA,WED,9390
DFW-MAF,WED,2340
DFW-MSP,WED,3830
DFW-MOB,WED,1316
DFW-MLU,WED,2576
DFW-MGM,WED,1581
DFW-MTJ,WED,87
DFW-BNA,WED,3215
DFW-EWR,WED,7361
DFW-ORF,WED,566
DFW-SJC,WED,1703
DFW-XNA,WED,5272
DFW-ONT,WED,2471
DFW-MCO,WED,6688
DFW-PBI,WED,911
DFW-PSP,WED,1887
DFW-PNS,WED,1687
DFW-PHL,WED,5896
DFW-PHX,WED,5240
DFW-GSO,WED,1170
DFW-PIT,WED,1937
DFW-PDX,WED,1499
DFW-MLI,WED,1547
DFW-RDU,WED,1795
DFW-RAP,WED,1101
DFW-RNO,WED,834
DFW-RIC,WED,1582
DFW-AMA,WED,1920
DFW-GRK,WED,3701
DFW-DCA,WED,3194
DFW-ROW,WED,1118
DFW-SMF,WED,1684
DFW-SLC,WED,4459
DFW-SJT,WED,1680
DFW-SAT,WED,6023
DFW-SAN,WED,5643
DFW-SFO,WED,8631
DFW-SAF,WED,1551
DFW-SAV,WED,1248
DFW-SEA,WED,3652
DFW-SPS,WED,930
DFW-SHV,WED,5135
DFW-BPT,WED,1540
DFW-RSW,WED,1030
DFW-SGF,WED,3136
DFW-STL,WED,3326
DFW-TLH,WED,2434
DFW-TPA,WED,4533
DFW-ANC,WED,463
DFW-TXK,WED,597
DFW-CID,WED,2251
DFW-TUS,WED,3326
DFW-TUL,WED,3749
DFW-TYR,WED,2461
DFW-CMI,WED,298
